# time,IL10_macrophage
6.600000000000000533e+00,1.799862965148807045e-02
6.700000000000000178e+00,1.985311641194915933e-02
6.800000000000000711e+00,2.182765080163750690e-02
6.900000000000000355e+00,2.392391293329224414e-02
7.000000000000000000e+00,2.614323543073966347e-02
7.100000000000000533e+00,2.848660521992553082e-02
7.200000000000000178e+00,3.095466632841800680e-02
7.300000000000000711e+00,3.354772554895074643e-02
7.400000000000000355e+00,3.626576008507732818e-02
7.500000000000000000e+00,3.910842751457351690e-02
7.600000000000000533e+00,4.207507611047156537e-02
7.700000000000000178e+00,4.516475807289295485e-02
7.800000000000000711e+00,4.837624426314830056e-02
7.900000000000000355e+00,5.170803796831240778e-02
8.000000000000000000e+00,5.515839143703763631e-02
8.099999999999999645e+00,5.872532230191588459e-02
8.200000000000001066e+00,6.240663033362547907e-02
8.300000000000000711e+00,6.619991462883273448e-02
8.400000000000000355e+00,7.010259094846300887e-02
8.500000000000000000e+00,7.411190893960317716e-02
8.599999999999999645e+00,7.822496927356334395e-02
8.700000000000001066e+00,8.243874033886232355e-02
8.800000000000000711e+00,8.675007484121756429e-02
8.900000000000000355e+00,9.115572564201165906e-02
9.000000000000000000e+00,9.565236122917528117e-02
9.099999999999999645e+00,1.002365807303655654e-01
9.200000000000001066e+00,1.049049277902238259e-01
9.300000000000000711e+00,1.096539042199820846e-01
9.400000000000000355e+00,1.144799827529861952e-01
9.500000000000000000e+00,1.193796188801322933e-01
9.600000000000001421e+00,1.243492634540420833e-01
9.700000000000001066e+00,1.293853704692651263e-01
9.800000000000000711e+00,1.344844099674857296e-01
9.900000000000000355e+00,1.396428740161068383e-01
1.000000000000000000e+01,1.448572879942486014e-01
1.010000000000000142e+01,1.501242150286508370e-01
1.020000000000000107e+01,1.554402659188016123e-01
1.030000000000000071e+01,1.608021022927730581e-01
1.040000000000000036e+01,1.662064450425922713e-01
1.050000000000000000e+01,1.716500763011612196e-01
1.060000000000000142e+01,1.771298463836656345e-01
1.070000000000000107e+01,1.826426748470511563e-01
1.080000000000000071e+01,1.881855573604212517e-01
1.090000000000000036e+01,1.937555636173685369e-01
1.100000000000000000e+01,1.993498435713928763e-01
1.110000000000000142e+01,2.049656266942392058e-01
1.120000000000000107e+01,2.106002245360636682e-01
1.130000000000000071e+01,2.162510317543809568e-01
1.140000000000000036e+01,2.219155253847890363e-01
1.150000000000000000e+01,2.275912674047943507e-01
1.160000000000000142e+01,2.332759019144170498e-01
1.170000000000000107e+01,2.389671576742883330e-01
1.180000000000000071e+01,2.446628452048511815e-01
1.190000000000000036e+01,2.503608578321366851e-01
1.200000000000000000e+01,2.560591697583438076e-01
1.210000000000000142e+01,2.617558350146315660e-01
1.220000000000000107e+01,2.674489865650820919e-01
1.230000000000000071e+01,2.731368348996670581e-01
1.240000000000000036e+01,2.788176663579067793e-01
1.250000000000000000e+01,2.844898414389246954e-01
1.260000000000000142e+01,2.901517933014423622e-01
1.270000000000000107e+01,2.958020258568682115e-01
1.280000000000000071e+01,3.014391120973506921e-01
1.290000000000000036e+01,3.070616921237091512e-01
1.300000000000000000e+01,3.126684713510942126e-01
1.310000000000000142e+01,3.182582184600306063e-01
1.320000000000000107e+01,3.238297635989687007e-01
1.330000000000000071e+01,3.293819963645894244e-01
1.340000000000000036e+01,3.349138639380682125e-01
1.350000000000000000e+01,3.404243690799599875e-01
1.360000000000000142e+01,3.459125682679771163e-01
1.370000000000000107e+01,3.513775698336875641e-01
1.380000000000000071e+01,3.568185320245420566e-01
1.390000000000000036e+01,3.622346612798269527e-01
1.400000000000000000e+01,3.676252102940180122e-01
1.410000000000000142e+01,3.729894763869024410e-01
1.420000000000000107e+01,3.783267996330754723e-01
1.430000000000000071e+01,3.836365613045644718e-01
1.440000000000000036e+01,3.889181821299357855e-01
1.450000000000000000e+01,3.941711209350913792e-01
1.460000000000000142e+01,3.993948728525110181e-01
1.470000000000000107e+01,4.045889673879158877e-01
1.480000000000000071e+01,4.097529671245230820e-01
1.490000000000000036e+01,4.148864678047932131e-01
1.500000000000000000e+01,4.199890950673453860e-01
1.510000000000000142e+01,4.250605031209317985e-01
1.520000000000000107e+01,4.301003743556111036e-01
1.530000000000000071e+01,4.351084189558253046e-01
1.540000000000000036e+01,4.400843714760059866e-01
1.550000000000000000e+01,4.450279902773589535e-01
1.560000000000000142e+01,4.499390582140428418e-01
1.570000000000000107e+01,4.548173803167177565e-01
1.580000000000000071e+01,4.596627819322037234e-01
1.590000000000000036e+01,4.644751083628701482e-01
1.600000000000000000e+01,4.692542253871677671e-01
1.610000000000000142e+01,4.740000162835829034e-01
1.619999999999999929e+01,4.787123811794762318e-01
1.630000000000000071e+01,4.833912372223841403e-01
1.640000000000000213e+01,4.880365181108591299e-01
1.650000000000000000e+01,4.926481716150591383e-01
1.660000000000000142e+01,4.972261593906146526e-01
1.669999999999999929e+01,5.017704576051380538e-01
1.680000000000000071e+01,5.062810552637553307e-01
1.690000000000000213e+01,5.107579532197195071e-01
1.700000000000000000e+01,5.152011641676894627e-01
1.710000000000000142e+01,5.196107118986145190e-01
1.719999999999999929e+01,5.239866302899457429e-01
1.730000000000000071e+01,5.283289632630712163e-01
1.740000000000000213e+01,5.326377646577858949e-01
1.750000000000000000e+01,5.369130967898199103e-01
1.760000000000000142e+01,5.411550303788214000e-01
1.769999999999999929e+01,5.453636446331053822e-01
1.780000000000000071e+01,5.495390260361834311e-01
1.790000000000000213e+01,5.536812681030601757e-01
1.800000000000000000e+01,5.577904715619012022e-01
1.810000000000000142e+01,5.618667433958741686e-01
1.819999999999999929e+01,5.659101964568686860e-01
1.830000000000000071e+01,5.699209496234068917e-01
1.840000000000000213e+01,5.738991271812958761e-01
1.850000000000000000e+01,5.778448583004994754e-01
1.860000000000000142e+01,5.817582771058756874e-01
1.869999999999999929e+01,5.856395224031216706e-01
1.880000000000000071e+01,5.894887370410012428e-01
1.890000000000000213e+01,5.933060679009320992e-01
1.900000000000000000e+01,5.970916658818111733e-01
1.910000000000000142e+01,6.008456852192087805e-01
1.920000000000000284e+01,6.045682834202212863e-01
1.930000000000000071e+01,6.082596213426763043e-01
1.940000000000000213e+01,6.119198626161072019e-01
1.950000000000000000e+01,6.155491735142651910e-01
1.960000000000000142e+01,6.191477231564068706e-01
1.970000000000000284e+01,6.227156828684273782e-01
1.980000000000000071e+01,6.262532259837518822e-01
1.990000000000000213e+01,6.297605276929413298e-01
2.000000000000000000e+01,6.332377653329857026e-01
2.010000000000000142e+01,6.366851185309234662e-01
2.020000000000000284e+01,6.401027680310025225e-01
2.030000000000000071e+01,6.434908959416327789e-01
2.040000000000000213e+01,6.468496856288304953e-01
2.050000000000000000e+01,6.501793222409499862e-01
2.060000000000000142e+01,6.534799918750086034e-01
2.070000000000000284e+01,6.567518814507712355e-01
2.080000000000000071e+01,6.599951786850412061e-01
2.090000000000000213e+01,6.632100722347589183e-01
2.100000000000000000e+01,6.663967517829644249e-01
2.110000000000000142e+01,6.695554073327112388e-01
2.120000000000000284e+01,6.726862293356216105e-01
2.130000000000000071e+01,6.757894086234509379e-01
2.140000000000000213e+01,6.788651368224918325e-01
2.150000000000000000e+01,6.819136057466540501e-01
2.160000000000000142e+01,6.849350073064005562e-01
2.170000000000000284e+01,6.879295335083434049e-01
2.180000000000000071e+01,6.908973765444016424e-01
2.190000000000000213e+01,6.938387288608841574e-01
2.200000000000000000e+01,6.967537826896111897e-01
2.210000000000000142e+01,6.996427301337203586e-01
2.220000000000000284e+01,7.025057631215381182e-01
2.230000000000000071e+01,7.053430736560293290e-01
2.240000000000000213e+01,7.081548534179842314e-01
2.250000000000000000e+01,7.109412937048974479e-01
2.260000000000000142e+01,7.137025854288839843e-01
2.270000000000000284e+01,7.164389190949151942e-01
2.280000000000000071e+01,7.191504851590087011e-01
2.290000000000000213e+01,7.218374735174729606e-01
2.300000000000000000e+01,7.245000734918833896e-01
2.310000000000000142e+01,7.271384738511799117e-01
2.320000000000000284e+01,7.297528627948187685e-01
2.330000000000000071e+01,7.323434281620613273e-01
2.340000000000000213e+01,7.349103570930042295e-01
2.350000000000000000e+01,7.374538360274967008e-01
2.360000000000000142e+01,7.399740507042005255e-01
2.370000000000000284e+01,7.424711861537371949e-01
2.380000000000000071e+01,7.449454268749425845e-01
2.390000000000000213e+01,7.473969565382027058e-01
2.400000000000000000e+01,7.498259580000873337e-01
2.410000000000000142e+01,7.522326133002912307e-01
2.420000000000000284e+01,7.546171036694115930e-01
2.430000000000000071e+01,7.569796097119509959e-01
2.440000000000000213e+01,7.593203111036030961e-01
2.450000000000000000e+01,7.616393866273454272e-01
2.460000000000000142e+01,7.639370141748692555e-01
2.470000000000000284e+01,7.662133707507204905e-01
2.480000000000000071e+01,7.684686325723213418e-01
2.490000000000000213e+01,7.707029748815934500e-01
2.500000000000000000e+01,7.729165719686106328e-01
2.510000000000000142e+01,7.751095971656971617e-01
2.520000000000000284e+01,7.772822228599159944e-01
2.530000000000000071e+01,7.794346205839726149e-01
2.540000000000000213e+01,7.815669608290688464e-01
2.550000000000000000e+01,7.836794130805287972e-01
2.560000000000000142e+01,7.857721458132540526e-01
2.570000000000000284e+01,7.878453264786207111e-01
2.580000000000000071e+01,7.898991216536437321e-01
2.590000000000000213e+01,7.919336969360929457e-01
2.600000000000000000e+01,7.939492168347739298e-01
2.610000000000000142e+01,7.959458448291745203e-01
2.620000000000000284e+01,7.979237433600877560e-01
2.630000000000000071e+01,7.998830738451269129e-01
2.640000000000000213e+01,8.018239967524577461e-01
2.650000000000000000e+01,8.037466714597297779e-01
2.660000000000000142e+01,8.056512562877418127e-01
2.670000000000000284e+01,8.075379085010920832e-01
2.680000000000000071e+01,8.094067843023102782e-01
2.690000000000000213e+01,8.112580388968946288e-01
2.700000000000000000e+01,8.130918264443983690e-01
2.710000000000000142e+01,8.149083000136383426e-01
2.720000000000000284e+01,8.167076116072065073e-01
2.730000000000000071e+01,8.184899121570484715e-01
2.740000000000000213e+01,8.202553515500423664e-01
2.750000000000000000e+01,8.220040787173203967e-01
2.760000000000000142e+01,8.237362414780230457e-01
2.770000000000000284e+01,8.254519865858557237e-01
2.780000000000000071e+01,8.271514597356639520e-01
2.790000000000000213e+01,8.288348055626628685e-01
2.800000000000000000e+01,8.305021676808704845e-01
2.810000000000000142e+01,8.321536886569614877e-01
2.820000000000000284e+01,8.337895099896924789e-01
2.830000000000000071e+01,8.354097721251837472e-01
2.840000000000000213e+01,8.370146144568431090e-01
2.850000000000000000e+01,8.386041753358735029e-01
2.860000000000000142e+01,8.401785921021271974e-01
2.870000000000000284e+01,8.417380010327881745e-01
2.880000000000000071e+01,8.432825373599468488e-01
2.890000000000000213e+01,8.448123352740535275e-01
2.900000000000000000e+01,8.463275279258269945e-01
2.910000000000000142e+01,8.478282474860621143e-01
2.920000000000000284e+01,8.493146251077966502e-01
2.930000000000000071e+01,8.507867909013715479e-01
2.940000000000000213e+01,8.522448739589920663e-01
2.950000000000000000e+01,8.536890023574942310e-01
2.960000000000000142e+01,8.551193032385977499e-01
2.970000000000000284e+01,8.565359024889463990e-01
2.980000000000000071e+01,8.579389253300567786e-01
2.990000000000000213e+01,8.593284958111895300e-01
3.000000000000000000e+01,8.607047369950273641e-01
3.010000000000000142e+01,8.620677709579555037e-01
3.020000000000000284e+01,8.634177188062082120e-01
3.030000000000000071e+01,8.647547006676624681e-01
3.040000000000000213e+01,8.660788356836649493e-01
3.050000000000000000e+01,8.673902420271033531e-01
3.060000000000000142e+01,8.686890369198417838e-01
3.070000000000000284e+01,8.699753365976778952e-01
3.080000000000000071e+01,8.712492563309911509e-01
3.090000000000000213e+01,8.725109104895268919e-01
3.100000000000000000e+01,8.737604124728223232e-01
3.110000000000000142e+01,8.749978747173661198e-01
3.120000000000000284e+01,8.762234087536160398e-01
3.130000000000000071e+01,8.774371251876639244e-01
3.140000000000000213e+01,8.786391336684922226e-01
3.150000000000000000e+01,8.798295446275965492e-01
3.160000000000000142e+01,8.810084610700626984e-01
3.170000000000000284e+01,8.821759942911923114e-01
3.180000000000000071e+01,8.833322492237075663e-01
3.190000000000000213e+01,8.844773302091436529e-01
3.200000000000000000e+01,8.856113417349460448e-01
3.210000000000000142e+01,8.867343881219252877e-01
3.220000000000000284e+01,8.878465705410717446e-01
3.230000000000000426e+01,8.889479907635760014e-01
3.239999999999999858e+01,8.900387509031295608e-01
3.250000000000000000e+01,8.911189494314931681e-01
3.260000000000000142e+01,8.921886852868068374e-01
3.270000000000000284e+01,8.932480559276376741e-01
3.280000000000000426e+01,8.942971633004397347e-01
3.289999999999999858e+01,8.953360984151684798e-01
3.300000000000000000e+01,8.963649593662482706e-01
3.310000000000000142e+01,8.973838407444187926e-01
3.320000000000000284e+01,8.983928362590474226e-01
3.330000000000000426e+01,8.993920392711558520e-01
3.339999999999999858e+01,9.003815419776084461e-01
3.350000000000000000e+01,9.013614354111132432e-01
3.360000000000000142e+01,9.023318099659337621e-01
3.370000000000000284e+01,9.032927567744766240e-01
3.380000000000000426e+01,9.042443649588800536e-01
3.389999999999999858e+01,9.051867225617964419e-01
3.400000000000000000e+01,9.061199166771927160e-01
3.410000000000000142e+01,9.070440334532010596e-01
3.420000000000000284e+01,9.079591591324682742e-01
3.430000000000000426e+01,9.088653794682679532e-01
3.439999999999999858e+01,9.097627788353774836e-01
3.450000000000000000e+01,9.106514408103728586e-01
3.460000000000000142e+01,9.115314481716279005e-01
3.470000000000000284e+01,9.124028829664989626e-01
3.480000000000000426e+01,9.132658269441655818e-01
3.489999999999999858e+01,9.141203609070810421e-01
3.500000000000000000e+01,9.149665648428489950e-01
3.510000000000000142e+01,9.158045179940508262e-01
3.520000000000000284e+01,9.166342988582453222e-01
3.530000000000000426e+01,9.174559997358181507e-01
3.539999999999999858e+01,9.182696605155710179e-01
3.550000000000000000e+01,9.190753858304842039e-01
3.560000000000000142e+01,9.198732492584328346e-01
3.570000000000000284e+01,9.206633243772921471e-01
3.580000000000000426e+01,9.214456847443085463e-01
3.589999999999999858e+01,9.222204035181920112e-01
3.600000000000000000e+01,9.229875538680091251e-01
3.610000000000000142e+01,9.237472086466976817e-01
3.620000000000000284e+01,9.244994388765324089e-01
3.630000000000000426e+01,9.252443162606205362e-01
3.639999999999999858e+01,9.259819114291235609e-01
3.650000000000000000e+01,9.267122934808529333e-01
3.660000000000000142e+01,9.274355314413490481e-01
3.670000000000000284e+01,9.281516961759067597e-01
3.680000000000000426e+01,9.288608528728332647e-01
3.689999999999999858e+01,9.295630702184886074e-01
3.700000000000000000e+01,9.302584144934046284e-01
3.710000000000000142e+01,9.309469518765520757e-01
3.720000000000000284e+01,9.316287478844335057e-01
3.730000000000000426e+01,9.323038671784165121e-01
3.739999999999999858e+01,9.329723736512213206e-01
3.750000000000000000e+01,9.336343315282740196e-01
3.760000000000000142e+01,9.342898040366192092e-01
3.770000000000000284e+01,9.349388534515939986e-01
3.780000000000000426e+01,9.355815413405504932e-01
3.789999999999999858e+01,9.362179285796690120e-01
3.800000000000000000e+01,9.368480762147571861e-01
3.810000000000000142e+01,9.374720447403654955e-01
3.820000000000000284e+01,9.380898937439885454e-01
3.830000000000000426e+01,9.387016822295144447e-01
3.840000000000000568e+01,9.393074686172258048e-01
3.850000000000000000e+01,9.399073109106620416e-01
3.860000000000000142e+01,9.405012666593998150e-01
3.870000000000000284e+01,9.410893927438787054e-01
3.880000000000000426e+01,9.416717454925456199e-01
3.890000000000000568e+01,9.422483806818654495e-01
3.900000000000000000e+01,9.428193615894641111e-01
3.910000000000000142e+01,9.433847220909273856e-01
3.920000000000000284e+01,9.439445326142615889e-01
3.930000000000000426e+01,9.444988454256301180e-01
3.940000000000000568e+01,9.450477127911967035e-01
3.950000000000000000e+01,9.455911869395193792e-01
3.960000000000000142e+01,9.461293199397948772e-01
3.970000000000000284e+01,9.466621638840375663e-01
3.980000000000000426e+01,9.471897698346825045e-01
3.990000000000000568e+01,9.477121886902883929e-01
4.000000000000000000e+01,9.482294710506565805e-01
4.010000000000000142e+01,9.487416663470251699e-01
4.020000000000000284e+01,9.492488241368196578e-01
4.030000000000000426e+01,9.497509938449527622e-01
4.040000000000000568e+01,9.502482232899731596e-01
4.050000000000000000e+01,9.507405607416152815e-01
4.060000000000000142e+01,9.512280535185948516e-01
4.070000000000000284e+01,9.517107489736208459e-01
4.080000000000000426e+01,9.521886938857674343e-01
4.090000000000000568e+01,9.526619344604735362e-01
4.100000000000000000e+01,9.531305163295433758e-01
4.110000000000000142e+01,9.535944847016412096e-01
4.120000000000000284e+01,9.540538850251711889e-01
4.130000000000000426e+01,9.545087618191027135e-01
4.140000000000000568e+01,9.549591590029734567e-01
4.150000000000000000e+01,9.554051199911393066e-01
4.160000000000000142e+01,9.558466876927741440e-01
4.170000000000000284e+01,9.562839045150339778e-01
4.180000000000000426e+01,9.567168131583266844e-01
4.190000000000000568e+01,9.571454560704092396e-01
4.200000000000000000e+01,9.575698748337524435e-01
4.210000000000000142e+01,9.579901106119753651e-01
4.220000000000000284e+01,9.584062041498463413e-01
4.230000000000000426e+01,9.588181957732822003e-01
4.240000000000000568e+01,9.592261254605909393e-01
4.250000000000000000e+01,9.596300330643618981e-01
4.260000000000000142e+01,9.600299578729035721e-01
4.270000000000000284e+01,9.604259387551187244e-01
4.280000000000000426e+01,9.608180141865358959e-01
4.290000000000000568e+01,9.612062222493095165e-01
4.300000000000000000e+01,9.615906251684537276e-01
4.310000000000000142e+01,9.619711992435857617e-01
4.320000000000000284e+01,9.623480236592873993e-01
4.330000000000000426e+01,9.627211333662492043e-01
4.340000000000000568e+01,9.630905633151616296e-01
4.350000000000000000e+01,9.634563484567152392e-01
4.360000000000000142e+01,9.638185237416007078e-01
4.370000000000000284e+01,9.641771240726204617e-01
4.380000000000000426e+01,9.645321841970968535e-01
4.390000000000000568e+01,9.648837389485893645e-01
4.400000000000000000e+01,9.652318231469951826e-01
4.410000000000000142e+01,9.655764703070384147e-01
4.420000000000000284e+01,9.659177138084799052e-01
4.430000000000000426e+01,9.662555875294468466e-01
4.440000000000000568e+01,9.665901248718727912e-01
4.450000000000000000e+01,9.669213575907547042e-01
4.460000000000000142e+01,9.672493183304503583e-01
4.470000000000000284e+01,9.675740381613897600e-01
4.480000000000000426e+01,9.678955529395724122e-01
4.490000000000000568e+01,9.682138899189203229e-01
4.500000000000000000e+01,9.685290813378918395e-01
4.510000000000000142e+01,9.688411587612345555e-01
4.520000000000000284e+01,9.691501521807552866e-01
4.530000000000000426e+01,9.694560919996909609e-01
4.540000000000000568e+01,9.697590083107081593e-01
4.550000000000000000e+01,9.700589307963831676e-01
4.560000000000000142e+01,9.703558887292015323e-01
4.570000000000000284e+01,9.706499109715583939e-01
4.580000000000000426e+01,9.709410261963069555e-01
4.590000000000000568e+01,9.712292636351764763e-01
4.600000000000000000e+01,9.715146516026756940e-01
4.610000000000000142e+01,9.717972179778487929e-01
4.620000000000000284e+01,9.720769903015351598e-01
4.630000000000000426e+01,9.723539957763694952e-01
4.640000000000000568e+01,9.726282612667815908e-01
4.650000000000000000e+01,9.728998134681744459e-01
4.660000000000000142e+01,9.731686796773584280e-01
4.670000000000000284e+01,9.734348864103263832e-01
4.680000000000000426e+01,9.736984597955853360e-01
4.690000000000000568e+01,9.739594256913481907e-01
4.700000000000000000e+01,9.742178096855338421e-01
4.710000000000000142e+01,9.744736370957673977e-01
4.720000000000000284e+01,9.747269330056470560e-01
4.730000000000000426e+01,9.749777224856793767e-01
4.740000000000000568e+01,9.752260302290522986e-01
4.750000000000000000e+01,9.754718806377570273e-01
4.760000000000000142e+01,9.757152978618273131e-01
4.770000000000000284e+01,9.759563057993390078e-01
4.780000000000000426e+01,9.761949280964101749e-01
4.790000000000000568e+01,9.764311881759175638e-01
4.800000000000000000e+01,9.766651094731333416e-01
4.810000000000000142e+01,9.768967150770361263e-01
4.820000000000000284e+01,9.771260277946564043e-01
4.830000000000000426e+01,9.773530701998738301e-01
4.840000000000000568e+01,9.775778646334168931e-01
4.850000000000000000e+01,9.778004332028633616e-01
4.860000000000000142e+01,9.780207977965880151e-01
4.870000000000000284e+01,9.782389802406741275e-01
4.880000000000000426e+01,9.784550020782619706e-01
4.890000000000000568e+01,9.786688845937164816e-01
4.900000000000000000e+01,9.788806488505199521e-01
4.910000000000000142e+01,9.790903156912720284e-01
4.920000000000000284e+01,9.792979057376891561e-01
4.930000000000000426e+01,9.795034394021315816e-01
4.940000000000000568e+01,9.797069370710485003e-01
4.950000000000000000e+01,9.799084188675862839e-01
4.960000000000000142e+01,9.801079046565556174e-01
4.970000000000000284e+01,9.803054140961745544e-01
4.980000000000000426e+01,9.805009666380685163e-01
4.990000000000000568e+01,9.806945815272704037e-01
5.000000000000000000e+01,9.808862948722416597e-01
5.010000000000000142e+01,9.810760835730489848e-01
5.020000000000000284e+01,9.812639947637601390e-01
5.030000000000000426e+01,9.814500459896151607e-01
5.040000000000000568e+01,9.816342547958540887e-01
5.050000000000000000e+01,9.818166387277172946e-01
5.060000000000000142e+01,9.819972153304447060e-01
5.070000000000000284e+01,9.821760021494889692e-01
5.080000000000000426e+01,9.823530167393234036e-01
5.090000000000000568e+01,9.825282766556517888e-01
5.100000000000000000e+01,9.827017994112425825e-01
5.110000000000000142e+01,9.828736019479072938e-01
5.120000000000000284e+01,9.830437012785530060e-01
5.130000000000000426e+01,9.832121144326065876e-01
5.140000000000000568e+01,9.833788578019738713e-01
5.150000000000000000e+01,9.835439479712270172e-01
5.160000000000000142e+01,9.837074014343338835e-01
5.170000000000000284e+01,9.838692340896539879e-01
5.180000000000000426e+01,9.840294620985687857e-01
5.190000000000000568e+01,9.841881012593651779e-01
5.200000000000000000e+01,9.843451667391476256e-01
5.210000000000000142e+01,9.845006742784317977e-01
5.220000000000000284e+01,9.846546396366666620e-01
5.230000000000000426e+01,9.848070785733012977e-01
5.240000000000000568e+01,9.849580061407658960e-01
5.250000000000000000e+01,9.851074362992715550e-01
5.260000000000000142e+01,9.852553840111325512e-01
5.270000000000000284e+01,9.854018642700573816e-01
5.280000000000000426e+01,9.855468920697540991e-01
5.290000000000000568e+01,9.856904817296356924e-01
5.300000000000000000e+01,9.858326465533209237e-01
5.310000000000000142e+01,9.859734007858014238e-01
5.320000000000000284e+01,9.861127587000109163e-01
5.330000000000000426e+01,9.862507345688831251e-01
5.340000000000000568e+01,9.863873402824914205e-01
5.350000000000000000e+01,9.865225931206152987e-01
5.360000000000000142e+01,9.866565030566206707e-01
5.370000000000000284e+01,9.867890840431381427e-01
5.380000000000000426e+01,9.869203498951395481e-01
5.390000000000000568e+01,9.870503138002811871e-01
5.400000000000000000e+01,9.871789881314748660e-01
5.410000000000000142e+01,9.873063857730198789e-01
5.420000000000000284e+01,9.874325194406690098e-01
5.430000000000000426e+01,9.875574016637259644e-01
5.440000000000000568e+01,9.876810447850447039e-01
5.450000000000000000e+01,9.878034609610303329e-01
5.460000000000000142e+01,9.879246621616381008e-01
5.470000000000000284e+01,9.880446601703741782e-01
5.480000000000000426e+01,9.881634670822021516e-01
5.490000000000000568e+01,9.882810952195800747e-01
5.500000000000000000e+01,9.883975562250315594e-01
5.510000000000000142e+01,9.885128615914435812e-01
5.520000000000000284e+01,9.886270226654216842e-01
5.530000000000000426e+01,9.887400506472897588e-01
5.540000000000000568e+01,9.888519565910903752e-01
5.550000000000000000e+01,9.889627514045844503e-01
5.560000000000000142e+01,9.890724458492836657e-01
5.570000000000000284e+01,9.891810510494307707e-01
5.580000000000000426e+01,9.892885781862109651e-01
5.590000000000000568e+01,9.893950379352661750e-01
5.600000000000000000e+01,9.895004408598337964e-01
5.610000000000000142e+01,9.896047974107472500e-01
5.620000000000000284e+01,9.897081179264352047e-01
5.630000000000000426e+01,9.898104126329220209e-01
5.640000000000000568e+01,9.899116916438277514e-01
5.650000000000000000e+01,9.900119649615171102e-01
5.660000000000000142e+01,9.901112426358021912e-01
5.670000000000000284e+01,9.902095346194245140e-01
5.680000000000000426e+01,9.903068506726976361e-01
5.690000000000000568e+01,9.904032004526962529e-01
5.700000000000000000e+01,9.904985935132553099e-01
5.710000000000000142e+01,9.905930393049708904e-01
5.720000000000000284e+01,9.906865471751993280e-01
5.730000000000000426e+01,9.907791263680580940e-01
5.740000000000000568e+01,9.908707860289899250e-01
5.750000000000000000e+01,9.909615353904506208e-01
5.760000000000000142e+01,9.910513835604168875e-01
5.770000000000000284e+01,9.911403394745493811e-01
5.780000000000000426e+01,9.912284119751315625e-01
5.790000000000000568e+01,9.913156098110684766e-01
5.800000000000000000e+01,9.914019416378878624e-01
5.810000000000000142e+01,9.914874160177395979e-01
