time, A,B,C,
10.4,0.2500228248536115,0.25273545916967033,0.21167158407759096,
10.5,0.2500206529237361,0.25260310837565725,0.21172087085547076,
10.600000000000001,0.2500186878768812,0.2524771117851855,0.21176802458740546,
10.700000000000001,0.2500169096557125,0.2523571688814881,0.21181312443815942,
10.8,0.2500153003713945,0.2522429930631204,0.21185624829544944,
10.9,0.25001384434078666,0.25213431117659424,0.21189747298201095,
11.0,0.2500125268883179,0.25203086226507343,0.21193687264986083,
11.100000000000001,0.25001133461921754,0.2519323973036969,0.21197451932659123,
11.200000000000001,0.2500102558807097,0.2518386793114483,0.21201048367453168,
11.3,0.2500092799070101,0.25174948204350656,0.21204483395781612,
11.4,0.2500083967592284,0.25166458954221893,0.21207763609142935,
11.5,0.25000759763779845,0.2515837962350595,0.2121089541599308,
11.600000000000001,0.2500068746696483,0.25150690630622946,0.212138850262334,
11.700000000000001,0.2500062205082397,0.251433732802795,0.21216738411864758,
11.8,0.25000562846948793,0.25136409750654937,0.2121946133510921,
11.9,0.2500050928044719,0.2512978310120984,0.2122205939222556,
12.0,0.2500046081489516,0.25123477160051105,0.21224537957683198,
12.100000000000001,0.25000416957194666,0.2511747649999852,0.2122690220060773,
12.200000000000001,0.2500037727353763,0.25111766459077073,0.21229157108224722,
12.3,0.2500034137113467,0.25106333068921727,0.2123130747747049,
12.4,0.25000308885715516,0.2510116299909333,0.2123335791188127,
12.5,0.2500027948815188,0.2509624355552169,0.21235312835143694,
12.600000000000001,0.2500025289167189,0.2509156268147395,0.21237176504662486,
12.700000000000001,0.25000228827798704,0.2508710886692958,0.2123895299967261,
12.8,0.2500020704987579,0.2508287113916295,0.21240646231528962,
12.9,0.2500018734425299,0.2507883908039614,0.212422599571753,
13.0,0.2500016951554251,0.2507500276105998,0.21243797777081616,
13.100000000000001,0.2500015338296435,0.2507135270918208,0.21245263139800497,
13.200000000000001,0.25000138784539866,0.25067879915755803,0.2124665934865192,
13.3,0.2500012557723648,0.2506457582288101,0.21247989566982545,
13.4,0.2500011362756984,0.2506143226162777,0.21249256822439155,
13.5,0.2500010281424318,0.25058441453973046,0.21250464011937756,
13.600000000000001,0.2500009303617898,0.2505559604583645,0.2125161390493146,
13.700000000000001,0.25000084196050376,0.2505288900305395,0.21252709150847468,
13.8,0.25000076201754373,0.2505031360772472,0.21253752283470073,
13.9,0.2500006896569116,0.25047863442284557,0.21254745725697077,
14.0,0.2500006240287175,0.2504553236703363,0.21255691794491408,
14.100000000000001,0.2500005645248128,0.25043314634360947,0.21256592699265645,
14.200000000000001,0.25000051068470924,0.2504120482247128,0.21257450548937876,
14.3,0.25000046196745923,0.25039197690995585,0.212582673627404,
14.4,0.2500004178664541,0.25037288236450356,0.21259045071427396,
14.5,0.25000037789846674,0.2503547167440778,0.21259785522003505,
14.600000000000001,0.25000034162583257,0.25033743451024265,0.21260490477965752,
14.700000000000001,0.2500003087966622,0.250320993591366,0.2126116160356491,
14.8,0.25000027911675043,0.25030535328067477,0.21261800497932168,
14.9,0.2500002522994028,0.2502904745964618,0.21262408691578016,
15.0,0.25000022807553157,0.2502763202903045,0.2126298764827039,
15.100000000000001,0.25000020618740926,0.2502628547123634,0.21263538769058887,
15.200000000000001,0.2500001864291082,0.25025004460176353,0.212640633716665,
15.3,0.25000016862103774,0.2502378585711107,0.2126456270465304,
15.4,0.2500001525674119,0.2502262662527737,0.21265037970584838,
15.5,0.25000013807445604,0.2502152386487149,0.21265490317157165,
15.600000000000001,0.2500001249455907,0.25020474802413073,0.21265920840463787,
15.700000000000001,0.2500001130026211,0.2501947680006858,0.21266330585213836,
15.8,0.2500001021865445,0.25018527426083387,0.2126672053560249,
15.9,0.2500000923955513,0.25017624323504567,0.2126709163703189,
16.0,0.25000008352710895,0.25016765235541405,0.21267444793875231,
16.1,0.25000007548706704,0.2501594800561406,0.21267780871112169,
16.2,0.250000068188221,0.25015170569579115,0.21268100697100126,
16.3,0.2500000615676532,0.25014431004819926,0.21268405048043,
16.400000000000002,0.25000005557599264,0.2501372749429666,0.2126869465983108,
16.5,0.2500000501632863,0.2501305828033775,0.21268970243182778,
16.6,0.2500000452866144,0.2501242168427581,0.21269232477593572,
16.7,0.25000004090915745,0.25011816100198736,0.2126948201361631,
16.8,0.25000003699468887,0.2501124000574224,0.2126971946841194,
16.900000000000002,0.2500000334915374,0.2501069201210927,0.21269945405809834,
17.0,0.2500000303584812,0.2501017075788609,0.21270160378051686,
17.1,0.25000002755489725,0.25009674936013954,0.21270364914953227,
17.2,0.2500000250379385,0.25009203294581256,0.21270559523404045,
17.3,0.2500000227613144,0.2500875463164226,0.21270744689226256,
17.400000000000002,0.2500000206740716,0.2500832779003577,0.21270920879033223,
17.5,0.2500000187472101,0.25007921701911456,0.21271088527389712,
17.6,0.2500000169932912,0.2500753542074188,0.21271248027672568,
17.7,0.25000001539190125,0.25007167985213274,0.21271399772644686,
17.8,0.2500000139228759,0.25006818475553516,0.2127154413812546,
17.900000000000002,0.2500000125669631,0.2500648601171114,0.21271681483855834,
18.0,0.25000001130550115,0.25006169749777846,0.21271812154882744,
18.1,0.2500000101201357,0.25005868878510323,0.21271936482907045,
18.2,0.2500000090104196,0.2500558266313016,0.21272054770240312,
18.3,0.2500000079845659,0.25005310418148974,0.21272167299869513,
18.400000000000002,0.2500000070437672,0.2500505146318828,0.21272274351777026,
18.5,0.25000000619247253,0.25004805147418646,0.21272376194019232,
18.6,0.25000000543841594,0.25004570846906443,0.21272473083770987,
18.7,0.25000000479264467,0.2500434796196071,0.2127256526837006,
18.8,0.2500000042677961,0.25004135916906806,0.21272652985270324,
18.900000000000002,0.25000000384214294,0.25003934207298206,0.2127273644066447,
19.0,0.2500000034981315,0.2500374234389682,0.21272815834524636,
19.1,0.25000000322529364,0.2500355984602451,0.2127289136344335,
19.200000000000003,0.2500000030095656,0.2500338625375057,0.21272963215004875,
19.3,0.2500000028327497,0.25003221126023845,0.21273031568476536,
19.400000000000002,0.250000002671976,0.25003064038804945,0.2127309659550001,
19.5,0.25000000250545457,0.2500291458920452,0.21273158459379302,
19.6,0.2500000023480358,0.2500277242808073,0.2127321730771913,
19.700000000000003,0.25000000219654983,0.25002637206498046,0.21273273285189861,
19.8,0.25000000204261835,0.2500250858660529,0.21273326531240716,
19.900000000000002,0.2500000018780665,0.25002386245449193,0.212733771794636,
20.0,0.2500000016949825,0.25002269873677146,0.21273425358151096,
20.1,0.25000000148577667,0.25002159174239913,0.2127347119085446,
20.200000000000003,0.25000000124931,0.2500205386807204,0.21273514793487514,
20.3,0.2500000010015656,0.25001953704994667,0.21273556268845337,
20.400000000000002,0.2500000007517023,0.2500185843482044,0.21273595720823787,
20.5,0.25000000051181887,0.25001767817213283,0.21273633249454504,
20.6,0.2500000002980437,0.2500168162157609,0.21273668950876332,
20.700000000000003,0.2500000001308591,0.250015996260578,0.21273702917742662,
20.8,0.250000000035425,0.2500152161656048,0.21273735239628747,
20.900000000000002,0.2500000000100693,0.25001447400085586,0.21273765995824181,
21.0,0.25000000002621126,0.2500137680392149,0.21273795255644404,
21.1,0.25000000007971057,0.25001309651666875,0.21273823091043598,
21.200000000000003,0.25000000016305585,0.25001245774911,0.21273849570291892,
21.3,0.2500000002648115,0.25001185012636035,0.21273874758172778,
21.400000000000002,0.25000000036916165,0.2500112721057537,0.21273898716203943,
21.5,0.2500000004559927,0.25001072220755316,0.21273921502875193,
21.6,0.25000000052945165,0.2500101991073857,0.21273943174793217,
21.700000000000003,0.25000000059329675,0.25000970154739766,0.2127396378613196,
21.8,0.25000000063926675,0.2500092282917647,0.21273983388497567,
21.900000000000002,0.25000000065847655,0.2500087781606528,0.21274002031526593,
22.0,0.2500000006414505,0.25000835002546856,0.21274019763122398,
22.1,0.2500000005781563,0.25000794280410993,0.21274036629691537,
22.200000000000003,0.25000000049799187,0.2500075551134329,0.21274052689279754,
22.3,0.2500000003231884,0.25000718690872986,0.21274067944940936,
22.400000000000002,0.25000000013762863,0.25000683662087914,0.2127408245966498,
22.5,0.24999999994888233,0.2500065034058878,0.2127409626903585,
22.6,0.24999999977087195,0.25000618643567246,0.21274109407920594,
22.700000000000003,0.24999999962387237,0.25000588489805964,0.21274121910469354,
22.8,0.24999999953451119,0.2500055979967855,0.21274133810115353,
22.900000000000002,0.2499999995202942,0.2500053249829649,0.21274145137743883,
23.0,0.24999999953979918,0.25000506525637906,0.2127415591579888,
23.1,0.24999999958398092,0.25000481817979464,0.21274166169086764,
23.200000000000003,0.24999999964780065,0.2500045831366595,0.21274175921419416,
23.3,0.24999999972499862,0.25000435954173295,0.21274185194995657,
23.400000000000002,0.24999999980817558,0.2500041468408489,0.21274194010517816,
23.5,0.24999999989234112,0.2500039445006048,0.21274202392267505,
23.6,0.24999999997171946,0.2500037520176442,0.2127421036353633,
23.700000000000003,0.25000000003848216,0.25000356892233827,0.2127421794481324,
23.8,0.25000000008404616,0.25000339477501526,0.21274225155641024,
23.900000000000002,0.2500000000990735,0.2500032291659599,0.2127423201461633,
24.0,0.25000000008183365,0.2500030716870304,0.21274238539448148,
24.1,0.2500000000492777,0.25000292189406764,0.21274244747035329,
24.200000000000003,0.25000000000771905,0.2500027794064152,0.2127425065326141,
24.3,0.24999999996459743,0.2500026438669887,0.2127425627307694,
24.400000000000002,0.2499999999291735,0.2500025149399175,0.21274261620504342,
24.5,0.24999999991123922,0.25000239230863336,0.212742667086652,
24.6,0.24999999990324012,0.25000227564938515,0.212742715501586,
24.700000000000003,0.24999999990186525,0.250002164663224,0.21274276156604235,
24.8,0.24999999990763838,0.2500020590753981,0.2127428053865106,
24.900000000000002,0.2499999999206977,0.25000195862909985,0.21274284706066593,
25.0,0.24999999994079575,0.2500018630854661,0.21274288667736918,
25.1,0.24999999997702746,0.2500017719608381,0.2127429244165124,
25.200000000000003,0.24999999999719222,0.25000168565571024,0.21274296018325786,
25.3,0.2500000000199216,0.2500016034712272,0.21274299422804663,
25.400000000000002,0.2500000000396322,0.2500015252527771,0.212743026623588,
25.5,0.2500000000507403,0.25000145084574815,0.21274305744259125,
25.6,0.2500000000495921,0.2500013800917459,0.2127430867572567,
25.700000000000003,0.25000000004495,0.25000131280803645,0.21274311463650925,
25.8,0.2500000000386261,0.2500012488255104,0.21274314115110726,
25.900000000000002,0.2500000000304825,0.25000118797888105,0.21274316637232352,
26.0,0.2500000000203813,0.25000113010286157,0.21274319037143077,
26.1,0.25000000000818456,0.2500010750321651,0.21274321321970183,
26.200000000000003,0.24999999999460099,0.25000102262876195,0.21274323497284967,
26.3,0.2499999999819887,0.2500009728077393,0.2127432556562649,
26.400000000000002,0.24999999997123057,0.2500009254366758,0.21274327532245904,
26.5,0.2499999999631328,0.250000880380686,0.21274329402534994,
26.6,0.24999999995850164,0.2500008375048847,0.2127433118188555,
26.700000000000003,0.2499999999581415,0.2500007966744431,0.2127433287568736,
26.8,0.24999999996080838,0.25000075781542713,0.2127433448716957,
26.900000000000002,0.2499999999646814,0.2500007208710541,0.21274336018952777,
27.0,0.2499999999693657,0.25000068574214557,0.21274337475161845,
27.1,0.24999999997446648,0.25000065232952295,0.21274338859921635,
27.200000000000003,0.24999999997958894,0.25000062053400773,0.21274340177357007,
27.3,0.24999999997812153,0.2500005882747953,0.2127434151596141,
27.400000000000002,0.24999999998538647,0.25000056038982055,0.2127434266992671,
27.5,0.24999999999111344,0.2500005335948042,0.2127434377912113,
27.6,0.2499999999953025,0.2500005078897463,0.21274344843544662,
27.700000000000003,0.24999999999795364,0.25000048327464686,0.2127434586319731,
27.8,0.24999999999906683,0.25000045974950585,0.21274346838079075,
27.900000000000002,0.2499999999988755,0.2500004372916262,0.21274347769074675,
28.0,0.24999999999840314,0.2500004158014942,0.21274348660063075,
28.1,0.24999999999776987,0.2500003952674278,0.21274349511499638,
28.200000000000003,0.24999999999697567,0.250000375689427,0.21274350323384364,
28.3,0.24999999999602054,0.25000035706749174,0.21274351095717253,
28.400000000000002,0.24999999999490452,0.2500003394016221,0.21274351828498303,
28.5,0.24999999999362757,0.250000322691818,0.21274352521727516,
28.6,0.2499999999921942,0.2500003069348978,0.21274353175535085,
28.700000000000003,0.24999999999086847,0.2500002919433277,0.21274353797594706,
28.8,0.2499999999898048,0.25000027760746557,0.21274354392392825,
28.900000000000002,0.24999999998900316,0.2500002639273114,0.21274354959929445,
29.0,0.24999999998846356,0.25000025090286515,0.21274355500204567,
29.1,0.24999999998818603,0.25000023853412684,0.2127435601321819,
29.200000000000003,0.24999999998817052,0.25000022682109646,0.21274356498970315,
29.3,0.24999999998841707,0.25000021576377407,0.2127435695746094,
29.400000000000002,0.24999999998887648,0.2500002053082652,0.21274357390934615,
29.5,0.24999999998941036,0.25000019530303363,0.21274357805702412,
29.6,0.24999999999001046,0.2500001857389863,0.2127435820214303,
29.700000000000003,0.24999999999067676,0.2500001766161232,0.21274358580256464,
29.8,0.24999999999140923,0.2500001679344444,0.21274358940042717,
29.900000000000002,0.24999999999220793,0.2500001596939499,0.21274359281501787,
30.0,0.24999999999307282,0.2500001518946396,0.21274359604633677,
30.1,0.2499999999940003,0.25000014453095865,0.21274359909670093,
30.200000000000003,0.2499999999949219,0.2500001374981794,0.21274360200979528,
30.3,0.24999999999581168,0.25000013075656086,0.21274360480219698,
30.400000000000002,0.2499999999966696,0.25000012430610297,0.212743607473906,
30.5,0.24999999999749573,0.2500001181468057,0.2127436100249223,
30.6,0.24999999999829003,0.2500001122786691,0.21274361245524598,
30.700000000000003,0.2499999999990525,0.25000010670169315,0.21274361476487696,
30.8,0.24999999999978315,0.25000010141587786,0.21274361695381527,
30.900000000000002,0.25000000000048195,0.2500000964212232,0.21274361902206088,
31.0,0.2500000000011489,0.2500000917177292,0.21274362096961383,
31.1,0.25000000000178413,0.2500000873053958,0.2127436227964741,
31.200000000000003,0.2500000000023874,0.2500000831842231,0.2127436245026417,
31.3,0.2500000000029439,0.25000007929535667,0.2127436261126157,
31.400000000000002,0.25000000000343336,0.25000007555987447,0.2127436276592487,
31.5,0.2500000000038557,0.2500000719773662,0.21274362914271147,
31.6,0.25000000000421096,0.25000006854783186,0.21274363056300402,
31.700000000000003,0.25000000000449907,0.2500000652712715,0.21274363192012632,
31.8,0.25000000000472006,0.25000006214768505,0.21274363321407844,
31.900000000000002,0.25000000000487393,0.2500000591770725,0.2127436344448603,
32.0,0.2500000000049607,0.250000056359434,0.21274363561247195,
32.1,0.2500000000049804,0.25000005369476935,0.2127436367169134,
32.2,0.2500000000049329,0.25000005118307866,0.21274363775818458,
32.300000000000004,0.2500000000048183,0.25000004882436194,0.21274363873628557,
32.4,0.2500000000046435,0.2500000466067092,0.21274363965613763,
32.5,0.25000000000443956,0.2500000444762435,0.21274364054000344,
32.6,0.25000000000421024,0.25000004242639107,0.21274364139059937,
32.7,0.25000000000395567,0.25000004045715185,0.21274364220792538,
32.800000000000004,0.2500000000036757,0.2500000385685258,0.21274364299198154,
32.9,0.25000000000337047,0.250000036760513,0.21274364374276777,
33.0,0.25000000000303985,0.2500000350331134,0.21274364446028413,
33.1,0.2500000000026839,0.2500000333863271,0.21274364514453056,
33.2,0.25000000000230266,0.25000003182015396,0.21274364579550714,
33.300000000000004,0.2500000000018961,0.25000003033459406,0.2127436464132138,
33.4,0.25000000000146416,0.25000002892964734,0.21274364699765058,
33.5,0.2500000000010082,0.2500000276044746,0.21274364754915975,
33.6,0.25000000000056166,0.25000002633663443,0.21274364807689403,
33.7,0.25000000000013967,0.25000002511611796,0.21274364858493552,
33.800000000000004,0.2499999999997421,0.2500000239429252,0.2127436490732842,
33.9,0.24999999999936903,0.2500000228170562,0.21274364954194006,
34.0,0.24999999999902042,0.2500000217385109,0.21274364999090312,
34.1,0.2499999999986963,0.25000002070728927,0.2127436504201734,
34.2,0.24999999999839664,0.25000001972339136,0.21274365082975086,
34.300000000000004,0.24999999999812145,0.25000001878681716,0.2127436512196355,
34.4,0.24999999999787073,0.2500000178975667,0.21274365158982736,
34.5,0.2499999999976445,0.25000001705563996,0.21274365194032643,
34.6,0.24999999999744274,0.2500000162610369,0.21274365227113268,
34.7,0.24999999999726757,0.25000001550857576,0.21274365258436995,
34.800000000000004,0.2499999999971244,0.25000001478495193,0.2127436528854913,
34.9,0.24999999999701358,0.2500000140894956,0.21274365317477126,
35.0,0.24999999999693504,0.25000001342220685,0.21274365345220983,
35.1,0.2499999999968888,0.2500000127830855,0.212743653717807,
35.2,0.24999999999687486,0.2500000121721316,0.21274365397156283,
35.300000000000004,0.2499999999968932,0.2500000115893452,0.21274365421347727,
35.4,0.24999999999694386,0.25000001103472624,0.21274365444355034,
35.5,0.24999999999702682,0.2500000105082748,0.21274365466178202,
35.6,0.2499999999971421,0.25000001000999084,0.21274365486817232,
35.7,0.24999999999728964,0.25000000953987433,0.21274365506272122,
35.800000000000004,0.24999999999746866,0.2500000090975626,0.21274365524558211,
35.9,0.24999999999766062,0.25000000867487016,0.2127436554202155,
36.0,0.24999999999785782,0.25000000826840857,0.21274365558805391,
36.1,0.24999999999806027,0.2500000078781777,0.2127436557490974,
36.2,0.24999999999826794,0.2500000075041778,0.2127436559033459,
36.300000000000004,0.24999999999848085,0.25000000714640863,0.21274365605079945,
36.4,0.249999999998699,0.2500000068048703,0.21274365619145802,
36.5,0.24999999999892242,0.2500000064795628,0.21274365632532163,
36.6,0.24999999999915104,0.25000000617048607,0.2127436564523903,
36.7,0.24999999999938494,0.2500000058776402,0.212743656572664,
36.800000000000004,0.24999999999962405,0.25000000560102514,0.21274365668614273,
36.9,0.2499999999998684,0.25000000534064093,0.2127436567928265,
37.0,0.2500000000001114,0.2500000050944735,0.21274365689358907,
37.1,0.25000000000033723,0.25000000485772345,0.2127436569905125,
37.2,0.25000000000054523,0.2500000046301843,0.2127436570836864,
37.300000000000004,0.2500000000007354,0.2500000044118561,0.21274365717311072,
37.4,0.2500000000009078,0.2500000042027388,0.21274365725878552,
37.5,0.2500000000010623,0.25000000400283245,0.21274365734071074,
37.6,0.25000000000119904,0.25000000381213705,0.21274365741888643,
37.7,0.2500000000013179,0.25000000363065256,0.21274365749331256,
37.800000000000004,0.250000000001419,0.25000000345837897,0.2127436575639891,
37.9,0.2500000000015022,0.25000000329531635,0.21274365763091613,
38.0,0.2500000000015676,0.2500000031414647,0.2127436576940936,
38.1,0.25000000000161526,0.25000000299666286,0.21274365775358933,
38.2,0.250000000001647,0.25000000285814117,0.2127436578105698,
38.300000000000004,0.2500000000016634,0.2500000027248979,0.21274365786545693,
38.400000000000006,0.2500000000016645,0.25000000259693306,0.21274365791825073,
38.5,0.2500000000016503,0.2500000024742466,0.2127436579689512,
38.6,0.25000000000162076,0.2500000023568385,0.2127436580175583,
38.7,0.25000000000157585,0.2500000022447088,0.21274365806407206,
38.800000000000004,0.2500000000015157,0.25000000213785756,0.21274365810849247,
38.900000000000006,0.2500000000014402,0.25000000203628464,0.21274365815081953,
39.0,0.25000000000134937,0.2500000019399901,0.21274365819105323,
39.1,0.2500000000012432,0.250000001848974,0.2127436582291936,
39.2,0.25000000000112177,0.2500000017632363,0.21274365826524064,
39.300000000000004,0.25000000000099054,0.2500000016820341,0.2127436582994766,
39.400000000000006,0.2500000000008605,0.2500000016039118,0.21274365833245487,
39.5,0.2500000000007318,0.25000000152883084,0.21274365836418996,
39.6,0.2500000000006045,0.2500000014567914,0.21274365839468187,
39.7,0.2500000000004787,0.25000000138779344,0.21274365842393064,
39.800000000000004,0.2500000000003542,0.2500000013218369,0.2127436584519362,
39.900000000000006,0.2500000000002312,0.25000000125892186,0.21274365847869864,
40.0,0.2500000000001096,0.25000000119904825,0.21274365850421786,
40.1,0.24999999999998937,0.2500000011422161,0.21274365852849395,
40.2,0.24999999999987055,0.2500000010884254,0.21274365855152685,
40.300000000000004,0.24999999999975317,0.2500000010376762,0.2127436585733166,
40.400000000000006,0.2499999999996378,0.25000000098989184,0.21274365859389058,
40.5,0.24999999999953137,0.25000000094413116,0.21274365861358566,
40.6,0.2499999999994361,0.2500000009001148,0.2127436586325018,
40.7,0.24999999999935185,0.2500000008578427,0.21274365865063904,
40.800000000000004,0.24999999999927872,0.2500000008173149,0.21274365866799735,
40.900000000000006,0.24999999999921668,0.2500000007785313,0.21274365868457676,
41.0,0.24999999999916572,0.25000000074149203,0.21274365870037726,
41.1,0.24999999999912587,0.25000000070619705,0.21274365871539883,
41.2,0.2499999999990971,0.2500000006726463,0.2127436587296415,
41.300000000000004,0.2499999999990794,0.25000000064083994,0.21274365874310522,
41.400000000000006,0.24999999999907282,0.25000000061077776,0.21274365875579004,
41.5,0.24999999999907732,0.2500000005824599,0.21274365876769596,
41.6,0.24999999999890055,0.2500000005334888,0.2127436587889819,
41.7,0.24999999999872613,0.2500000004852442,0.2127436588099506,
41.800000000000004,0.24999999999855693,0.2500000004380616,0.21274365883044985,
