time, cpd43,LPS,TLR,P13K,AKT,FPR1,FPR2,Ca_macrophage,CALM,PP3CA,NFAT,cAMP_macrophage,Ras_macrophage,MEKK1_macrophage,ERK_macrophage,Hsp27,AP1_macrophage,CCL2,p38_macrophage,NFKB_macrophage,IL10mRNA,IL1mRNA,IL6mRNA,TNFamRNA,IL1_macrophage,IL6_macrophage,TNFa_macrophage,IL10_macrophage,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.9524187090515706,0.1580301390505134,0.029346529854713126,0.0017213906261356656,2.0974200274727096e-05,0.6084458490434029,0.6084458490434029,0.31435824769457527,0.05096771918109049,0.002555678562620955,2.5568408396164962e-05,0.1941243379860535,0.31435824769457527,0.05096771918109049,0.002555678562620955,2.5568408396164962e-05,0.0,0.0,0.002555678562620955,2.9212041408647356e-08,2.9163482785152136e-09,1.995791915678039e-12,1.995791915678039e-12,1.995791915678039e-12,0.6321205562020537,0.6321205562020537,0.6321205562020537,5.690863582196106e-14,
2.0,0.9093653765693847,0.2161661792801368,0.07826833660427698,0.01320572517689891,0.0007524322205792508,0.7947869245561248,0.7947869245561248,0.6731404766626361,0.29432350022369175,0.0639309496647901,0.005180191644042825,0.48971725778287484,0.6731404766626361,0.29432350022369175,0.0639309496647901,0.005180191644042825,0.0,0.0,0.0639309496647901,9.401987230466725e-06,1.2186381400586262e-05,1.414347548989951e-08,1.414347548989951e-08,1.414347548989951e-08,0.8646647171196236,0.8646647171196236,0.8646647171196236,1.522088055697419e-08,
3.0,0.8704091103683596,0.23755323316959973,0.11284635559234459,0.031106131244353442,0.0037829391790048864,0.8298658983438578,0.8298658983438578,0.8456029109792225,0.5652025723318721,0.24250698876076696,0.05400620246983148,0.6655307838811193,0.8456029109792225,0.5652025723318721,0.24250698876076696,0.05400620246983148,0.0,0.0,0.24250698876076696,0.00014261016661859725,0.0005970893264952751,1.033303288124195e-06,1.033303288124195e-06,1.033303288124195e-06,0.9502129260871749,0.9502129260871749,0.9502129260871749,5.923402097269112e-06,
4.0,0.8351600230427025,0.24542109044964347,0.13194183913064225,0.04729309993775843,0.008927592520832035,0.8128755748978841,0.8128755748978841,0.9091827075715554,0.7471749947158925,0.4642652266489984,0.1848881742142996,0.7303763337653636,0.9091827075715554,0.7471749947158925,0.4642652266489984,0.1848881742142996,0.0,0.0,0.4642652266489984,0.0006544388811761707,0.005428946708903631,1.2424149259865855e-05,1.2424149259865855e-05,1.2424149259865855e-05,0.9816831119319919,0.9816831119319919,0.9816831119319919,0.00018964337122840807,
5.0,0.8032653298788281,0.2483155135013087,0.14134693727088482,0.058540935949029774,0.014453560961413137,0.7799114988202229,0.7799114988202229,0.9214326194537049,0.83920791280063,0.6442549861456843,0.3663094786875125,0.7320224306737149,0.9214326194537049,0.83920791280063,0.6442549861456843,0.3663094786875125,0.0,0.0,0.6442549861456843,0.0016269181167284277,0.021311190430786813,5.8468251792546296e-05,5.8468251792546296e-05,5.8468251792546296e-05,0.9932247611400905,0.9932247611400905,0.9932247611400905,0.0017178719881480544,
6.0,0.7744058180673765,0.24938031220538,0.14568717551793567,0.06526602817705537,0.019001733757936373,0.743901187244123,0.743901187244123,0.9098959701383542,0.870537177258195,0.7539705985855635,0.5356435099795401,0.7048883145942781,0.9098959701383542,0.870537177258195,0.7539705985855635,0.5356435099795401,0.0,0.0,0.7539705985855635,0.0028394262829519027,0.0519592625253243,0.0001582069599049107,0.0001582069599049107,0.0001582069599049107,0.9971429022405516,0.9971429022405516,0.9971429022405516,0.007505692961177962,
7.0,0.7482926519141343,0.24977202950831534,0.14760832682954414,0.06892209110499722,0.022163728224786582,0.7092886100159178,0.7092886100159178,0.887444689026302,0.8667552604784702,0.8017871414555426,0.6539441107000298,0.6675161849702338,0.887444689026302,0.8667552604784702,0.8017871414555426,0.6539441107000298,0.0,0.0,0.8017871414555426,0.003992915344511083,0.09471033357888374,0.0003019094845882494,0.0003019094845882494,0.0003019094845882494,0.9971479602130217,0.9971479602130217,0.9971479602130217,0.020798845294916244,
8.0,0.7246644820752862,0.24991613433856952,0.14843452781606595,0.07078509679800553,0.024125386625524863,0.6774320284119765,0.6774320284119765,0.860342330597857,0.844509964634635,0.8067599995956098,0.7143080770966883,0.6285665140442815,0.860342330597857,0.844509964634635,0.8067599995956098,0.7143080770966883,0.0,0.0,0.8067599995956098,0.004906761333337041,0.14320827206995043,0.00045860374828910497,0.00045860374828910497,0.00045860374828910497,0.993356672347264,0.993356672347264,0.993356672347264,0.04271318442627047,
9.0,0.7032848298855624,0.24996914752269914,0.1487824242907018,0.07169126333898324,0.02524806436233537,0.6485858477491907,0.6485858477491907,0.83175750803845,0.8135266843472765,0.7861206223069921,0.7276809434671256,0.5916285632787925,0.83175750803845,0.8135266843472765,0.7861206223069921,0.7276809434671256,0.0,0.0,0.7861206223069921,0.005543185587191553,0.19112481975752046,0.0005989122377754164,0.0005989122377754164,0.0005989122377754164,0.9849346009422442,0.9849346009422442,0.9849346009422442,0.071470264617142,
