time, cpd43,LPS,TLR,P13K,AKT,FPR1,FPR2,Ca_macrophage,CALM,PP3CA,NFAT,cAMP_macrophage,Ras_macrophage,MEKK1_macrophage,ERK_macrophage,Hsp27,AP1_macrophage,CCL2,p38_macrophage,NFKB_macrophage,IL10mRNA,IL1mRNA,IL6mRNA,TNFamRNA,IL1_macrophage,IL6_macrophage,TNFa_macrophage,IL10_macrophage,
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,1.0,0.15803013905072058,0.02934652986037889,0.0017213906242997971,2.097420024709978e-05,0.6321205562028824,0.6321205562028824,0.3227606135291381,0.05257380594518957,0.002656767839007595,2.688655238650651e-05,0.20141273496399054,0.16138030676456905,0.0199953082185897,0.0006856959055784695,4.032000516803768e-06,0.0,0.0,0.0006856959055784695,2.9212042059598165e-08,2.186092951518487e-10,1.995808167010143e-12,1.995808167010143e-12,1.995808167010143e-12,0.6321205562028823,0.6321205562028823,0.6321205562028823,1.5071990814790526e-15,
2.0,1.0,0.2161661792759915,0.07826833658438212,0.013205725179623842,0.0007524322198688585,0.8646647171039659,0.8646647171039659,0.6987278818251681,0.30824328859237926,0.0678526304917453,0.005604492171854833,0.5314475979003835,0.34936394091258405,0.11825520811403314,0.017757571759314764,0.0008545824112191583,0.0,0.0,0.017757571759314764,9.401987284971821e-06,9.684917831354597e-07,1.4143474547262477e-08,1.4143474547262477e-08,1.4143474547262477e-08,0.8646647171039595,0.8646647171039595,0.8646647171039595,4.3593480977499585e-10,
3.0,1.0,0.23755323325006814,0.11284635550328305,0.03110613132218687,0.0037829391466299004,0.9502129330002728,0.9502129330002728,0.8817224627600904,0.5958339710164874,0.2598050141173357,0.05923125504854021,0.7617314355715867,0.4408612313800452,0.23010800070564338,0.06910661802023157,0.009243534537043747,0.0,0.0,0.06910661802023157,0.00014261017161442855,4.974509528607717e-05,1.033303019562055e-06,1.033303019562055e-06,1.033303019562055e-06,0.9502129329509827,0.9502129329509827,0.9502129329509827,1.8070404628818203e-07,
4.0,1.0,0.2454210904987652,0.13194183910845053,0.04729309996101401,0.008927592517927777,0.9816843619950609,0.9816843619950609,0.9554625972191653,0.7928447210607971,0.5006299561191312,0.20434141026229818,0.8879066139147908,0.47773129860958263,0.30737798286058376,0.1349423203194786,0.032668681288381914,0.0,0.0,0.1349423203194786,0.0006544388813090652,0.00047115038530785305,1.2424149239503891e-05,1.2424149239503891e-05,1.2424149239503891e-05,0.9816843519460781,0.9816843519460781,0.9816843519460781,6.106616094252714e-06,
5.0,1.0,0.24831551345213865,0.1413469373230816,0.05854093599388113,0.014453560922459457,0.9932620538085547,0.9932620538085547,0.9834759528729796,0.9018108358035277,0.7019767961927567,0.40859137424319586,0.9497467120134739,0.4917379764364898,0.350338728504211,0.19094528692546592,0.06670474926010674,0.0,0.0,0.19094528692546592,0.0016269181241290185,0.0019217618714832269,5.846825169210098e-05,5.846825169210098e-05,5.846825169210098e-05,0.9932617334231031,0.9932617334231031,0.9932617334231031,5.815498498112807e-05,
6.0,1.0,0.2493803121662992,0.14568717552537283,0.06526602823015654,0.019001733740505712,0.997521248665197,0.997521248665197,0.9939022013125728,0.9557277089358083,0.8370119573266263,0.6072017473461313,0.978192449538424,0.4969511006562864,0.3716649076890883,0.22897000829007613,0.10071953612813365,0.0,0.0,0.22897000829007613,0.0028394262807470527,0.004866221758983497,0.00015820696095820514,0.00015820696095820514,0.00015820696095820514,0.9975177830713349,0.9975177830713349,0.9975177830713349,0.0002668594446408994,
7.0,1.0,0.249772029493415,0.14760832681641048,0.06892209112741075,0.022163728227941586,0.9990881179736603,0.9990881179736603,0.997754179029246,0.9807060246546181,0.9162963474417672,0.761339790148447,0.9907554809084016,0.498877089514623,0.3815656838554953,0.251485642457913,0.12768650950491595,0.0,0.0,0.251485642457913,0.003992915341560376,0.009219879245411431,0.0003019094850946906,0.0003019094850946906,0.0003019094850946906,0.9990691626511676,0.9990691626511676,0.9990691626511676,0.0007773250642803797,
8.0,1.0,0.24991613433292778,0.1484345278071426,0.07078509679982405,0.024125386630998943,0.9996645373317113,0.9996645373317113,0.9991734612794072,0.9917947097195962,0.95897007375176,0.8646435732539169,0.9961495313988382,0.4995867306397036,0.3859673388645969,0.263675102671505,0.14604594625649736,0.0,0.0,0.263675102671505,0.004906761333275022,0.01452056721840913,0.0004586037482121766,0.0004586037482121766,0.0004586037482121766,0.9995986440142275,0.9995986440142275,0.9995986440142275,0.0016820565353022187,
9.0,1.0,0.24996914752004265,0.14878242428418284,0.07169126333690393,0.02524806436503389,0.9998765900801707,0.9998765900801707,0.9996958861398251,0.9965738798799403,0.9805901901586269,0.9272363343406289,0.9984180841516609,0.49984794306991254,0.38786641259786236,0.26987597605923297,0.15729666306220003,0.0,0.0,0.26987597605923297,0.0055431855880369255,0.02024561349047291,0.0005989122377076266,0.0005989122377076266,0.0005989122377076266,0.9997089969188044,0.9997089969188044,0.9997089969188044,0.002976549416672608,
10.0,1.0,0.24998864995811587,0.14892657949975857,0.07211690270445845,0.025853498971270594,0.9999545998324637,0.9999545998324637,0.999888115921448,0.9985896430336034,0.991070225960283,0.9625046285385743,0.9993571932827973,0.499944057960724,0.38866803295295893,0.272890600046417,0.16368773186739075,0.0,0.0,0.272890600046417,0.005946670958468486,0.025991408127983097,0.0007077864694976369,0.0007077864694976369,0.0007077864694976369,0.9996129391696779,0.9996129391696779,0.9996129391696779,0.004580578397763877,
11.0,1.0,0.24999582451306407,0.14898556054018003,0.07231148505898743,0.02616552568055204,0.9999832980522565,0.9999832980522565,0.9999588388941048,0.9994259870737793,0.9959826071698696,0.9813247491986182,0.9997411370631321,0.4999794194470524,0.38900082868103486,0.27430674905395064,0.16711841844907654,0.0,0.0,0.27430674905395064,0.006185064511902164,0.03150833183783602,0.0007837258679111811,0.0007837258679111811,0.0007837258679111811,0.9993896930876678,0.9993896930876678,0.9993896930876678,0.006384369561215209,
12.0,1.0,0.24999846390903868,0.14900944722558893,0.07239853452781685,0.026320714684762846,0.9999938556361551,0.9999938556361551,0.9999848574094334,0.9997685348786247,0.9982254537170414,0.9909539104094921,0.9998965334255343,0.4999924287047167,0.3891372003054466,0.2749543973476564,0.16888141379582855,0.0,0.0,0.2749543973476564,0.006318465948383167,0.03666889005614063,0.0008325657641026901,0.0008325657641026901,0.0008325657641026901,0.9990768488548449,0.9990768488548449,0.9990768488548449,0.008284347454261803,
13.0,1.0,0.24999943488404217,0.14901903979475,0.0724367948157257,0.026395719672063785,0.9999977395361689,0.9999977395361689,0.9999944291425692,0.9999073801961618,0.9992280392771804,0.9957185477908477,0.9999589061657211,0.4999972145712846,0.3891924977838079,0.27524428360684483,0.16975666917555252,0.0,0.0,0.27524428360684483,0.006389978225950471,0.04142401110828896,0.0008620575008853089,0.0008620575008853089,0.0008620575008853089,0.9986999614102233,0.9986999614102233,0.9986999614102233,0.010199464996031278,
14.0,1.0,0.24999979210871925,0.14902286501974618,0.07245336554756973,0.026431126915970955,0.9999991684348771,0.9999991684348771,0.9999979506260865,0.9999631796372402,0.9996684958541698,0.9980128783055848,0.999983767625949,0.49999897531304327,0.3892147281259405,0.27537176988807527,0.17017921910977044,0.0,0.0,0.27537176988807527,0.006427006645286008,0.04576869137299096,0.0008789972617346903,0.0008789972617346903,0.0008789972617346903,0.9982801705480816,0.9982801705480816,0.9982801705480816,0.012073559982395255,
15.0,1.0,0.24999992352450234,0.14902438124818324,0.07246045371488775,0.026447515405885833,0.9999996940980097,0.9999996940980097,0.9999992461109964,0.9999854439973482,0.9998592114021131,0.9990930411837345,0.9999936184191358,0.4999996230554982,0.3892236006381707,0.2754270180714102,0.1703785596183722,0.0,0.0,0.2754270180714102,0.006445639430384049,0.04972003652714959,0.0008883416040812106,0.0008883416040812106,0.0008883416040812106,0.9978353129791037,0.9978353129791037,0.9978353129791037,0.013871261575622573,
16.0,1.0,0.24999997185779743,0.1490249791187301,0.07246345365897847,0.02645497536523757,0.9999998874311901,0.9999998874311901,0.9999997225765067,0.9999942734176257,0.9999407841614565,0.9995920279463675,0.9999975014607488,0.49999986128825336,0.38922712006198507,0.27545066564107995,0.17047079751590768,0.0,0.0,0.27545066564107995,0.006454793774503071,0.05330477144329742,0.0008933273039779102,0.0008933273039779102,0.0008933273039779102,0.997379831019041,0.997379831019041,0.997379831019041,0.015572377688545967,
17.0,1.0,0.24999998964046297,0.1490252137811042,0.07246471138379836,0.026458321935977108,0.9999999585618521,0.9999999585618521,0.9999998978765428,0.9999977560691808,0.9999752996771819,0.9998187866297881,0.9999990251109959,0.4999999489382714,0.3892285085363517,0.27546067753933134,0.1705127706153722,0.0,0.0,0.27546067753933134,0.006459200106623298,0.056552696770586906,0.0008959141711331142,0.0008959141711331142,0.0008959141711331142,0.9969248629447686,0.9969248629447686,0.9969248629447686,0.0171669702903307,
18.0,1.0,0.24999999618894064,0.14902530556790722,0.07246523454666226,0.02645980458705286,0.9999999847557628,0.9999999847557628,0.9999999624308914,0.9999991241582361,0.9999897731113726,0.9999203996135084,0.9999996209298316,0.4999999812154457,0.38922905406678854,0.275464877985801,0.17053160036628165,0.0,0.0,0.275464877985801,0.006461284011767494,0.05949349567007051,0.000897224843011488,0.000897224843011488,0.000897224843011488,0.9964786287356883,0.9964786287356883,0.9964786287356883,0.018651698466591596,
19.0,1.0,0.24999999859758437,0.14902534133043996,0.07246545059774963,0.02646045425655072,0.9999999943903377,0.9999999943903377,0.9999999861751024,0.9999996592607773,0.9999957934159198,0.9999653784144046,0.999999853024485,0.4999999930875512,0.3892292674745369,0.27546662596048954,0.17053994326502353,0.0,0.0,0.27546662596048954,0.006462254554048762,0.06215531251381195,0.0008978754501655083,0.0008978754501655083,0.0008978754501655083,0.9960469509950594,0.9960469509950594,0.9960469509950594,0.02002733475445173,
20.0,1.0,0.2499999994846512,0.14902535522468982,0.07246553926195236,0.02646073617630857,0.9999999979386053,0.9999999979386053,0.9999999949197342,0.9999998678583033,0.9999982799776098,0.9999850748758985,0.9999999431788312,0.4999999974598671,0.38922935067813,0.27546734820354085,0.1705435996426228,0.0,0.0,0.27546734820354085,0.006462700519119997,0.06456420846469701,0.0008981927020472446,0.0008981927020472446,0.0008981927020472446,0.9956337710644179,0.9956337710644179,0.9956337710644179,0.0212971472394867,
21.0,1.0,0.24999999981001694,0.1490253606047018,0.07246557544318796,0.026460857460602612,0.999999999240068,0.999999999240068,0.9999999981271629,0.9999999488908795,0.9999993005893107,0.9999936181489857,0.9999999780810376,0.49999999906358145,0.3892293830039515,0.27546764475100605,0.1705451867045547,0.0,0.0,0.27546764475100605,0.006462903005394811,0.06674403555248705,0.000898344995111785,0.000898344995111785,0.000898344995111785,0.9952415946249032,0.9952415946249032,0.9952415946249032,0.022465867695333052,
22.0,1.0,0.24999999992978933,0.14902536268101507,0.07246559011225469,0.026460909171142317,0.9999999997191575,0.9999999997191575,0.9999999993078694,0.9999999802474439,0.9999997165474094,0.9999972879318068,0.9999999915487732,0.4999999996539347,0.3892293955141836,0.27546776564746206,0.17054586885139625,0.0,0.0,0.27546776564746206,0.006462993876632554,0.0687164942558534,0.0008984170326542728,0.0008984170326542728,0.0008984170326542728,0.9948718490241057,0.9948718490241057,0.9948718490241057,0.023539034999294765,
23.0,1.0,0.24999999997423475,0.14902536348263803,0.07246559604718661,0.026460931101614824,0.9999999998969392,0.9999999998969392,0.9999999997460084,0.9999999923794906,0.9999998856432751,0.9999988547075371,0.9999999967477432,0.4999999998730042,0.3892294003548872,0.2754678148074869,0.17054616024261204,0.0,0.0,0.2754678148074869,0.006463034304581865,0.07050127408799405,0.0008984506992808422,0.0008984506992808422,0.0008984506992808422,0.994525165306928,0.994525165306928,0.994525165306928,0.02452257139949513,
24.0,1.0,0.249999999990667,0.1490253637941868,0.07246559845300383,0.02646094039219516,0.9999999999626682,0.9999999999626682,0.9999999999079962,0.9999999971067117,0.9999999544651405,0.9999995224687649,0.9999999987680042,0.4999999999539981,0.38922940224125047,0.2754678348201736,0.17054628449156095,0.0,0.0,0.2754678348201736,0.0064630522218518715,0.07211622980387569,0.0008984663234196862,0.0008984663234196862,0.0008984663234196862,0.994201589558069,0.994201589558069,0.994201589558069,0.025422530061903776,
25.0,1.0,0.24999999999651654,0.14902536391065282,0.07246559940038395,0.02646094423379453,0.9999999999860664,0.9999999999860664,0.9999999999656606,0.9999999988781139,0.9999999816970625,0.999999800333669,0.9999999995231298,0.4999999999828303,0.3892294029481836,0.27546784274101205,0.1705463362183555,0.0,0.0,0.27546784274101205,0.006463059997900193,0.07357751171267711,0.0008984734383554331,0.0008984734383554331,0.0008984734383554331,0.9939007334634911,0.9939007334634911,0.9939007334634911,0.02624491061649001,
26.0,1.0,0.24999999999867095,0.14902536395544125,0.07246559977850583,0.02646094583176267,0.999999999994684,0.999999999994684,0.9999999999868986,0.9999999995606997,0.9999999926013834,0.9999999165218318,0.9999999998134883,0.4999999999934493,0.3892294032206126,0.27546784591327605,0.17054635785583752,0.0,0.0,0.27546784591327605,0.006463063368838073,0.07489973821819058,0.000898476656752949,0.000898476656752949,0.000898476656752949,0.9936219144536474,0.9936219144536474,0.9936219144536474,0.02699552372100824,
27.0,1.0,0.24999999999951109,0.14902536397315105,0.07246559993216936,0.02646094650052356,0.9999999999980446,0.9999999999980446,0.9999999999951803,0.9999999998307709,0.9999999970433991,0.9999999653217128,0.9999999999282946,0.49999999999759015,0.3892294033284042,0.2754678472056955,0.17054636694603353,0.0,0.0,0.2754678472056955,0.006463064829554965,0.07609613127619236,0.0008984781045046946,0.0008984781045046946,0.0008984781045046946,0.9933642404617848,0.9933642404617848,0.9933642404617848,0.02767994775883059,
28.0,1.0,0.24999999999982087,0.14902536398000418,0.07246559999373774,0.026460946778940612,0.9999999999992837,0.9999999999992837,0.9999999999982341,0.999999999935501,0.9999999988282255,0.9999999857304527,0.9999999999727157,0.49999999999911704,0.38922940337020795,0.2754678477250781,0.17054637074886772,0.0,0.0,0.2754678477250781,0.006463065460242727,0.07717867405120915,0.0008984787532793435,0.0008984787532793435,0.0008984787532793435,0.993126684506418,0.993126684506418,0.993126684506418,0.0283034842632506,
29.0,1.0,0.24999999999993436,0.1490253639826182,0.07246560001812673,0.026460946893398608,0.9999999999997377,0.9999999999997377,0.9999999999993531,0.9999999999755147,0.9999999995373847,0.9999999941558142,0.9999999999896574,0.49999999999967654,0.3892294033861809,0.27546784793147544,0.1705463723192529,0.0,0.0,0.27546784793147544,0.0064630657293243245,0.07815819320217711,0.0008984790406360958,0.0008984790406360958,0.0008984790406360958,0.9929081343014866,0.9929081343014866,0.9929081343014866,0.028871118576247974,
30.0,1.0,0.24999999999997757,0.14902536398363436,0.07246560002791015,0.02646094694077055,0.9999999999999105,0.9999999999999105,0.9999999999997791,0.9999999999910828,0.9999999998225602,0.999999997654878,0.9999999999962428,0.49999999999988953,0.38922940339239565,0.27546784801448465,0.17054637297158734,0.0,0.0,0.27546784801448465,0.0064630658445135195,0.0790444952760289,0.0008984791679260315,0.0008984791679260315,0.0008984791679260315,0.9927074374119046,0.9927074374119046,0.9927074374119046,0.02938752175636447,
